G000005825	-0.800479890816477	0.29417154771518
G000006175	-0.536148602152852	0.224256660453865
G000006605	-0.622787987715053	0.203395758882664
G000006725	-0.404945238058342	0.187888422592283
G000006745	-0.965386001004989	0.334471943993829
G000006785	-0.879922792017601	0.322723317692763
G000006845	-0.723964887189424	0.292990111477442
G000006865	-0.966790059662664	0.347794686219257
G000006925	-0.791815903738115	0.273685034947344
G000006965	-0.435424399566476	0.148930810666725
G000006985	-0.246077316243509	0.108033359593809
G000007005	-0.0741827428991202	0.0281622248531014
G000007025	-0.0673006632026363	0.0322911616901101
G000007085	-0.0604691645792075	0.0326884798156981
G000007105	-0.409664566773043	0.155887805010641
G000007145	-0.334073137380726	0.133143955328629
G000007185	-0.170459108310908	0.0633880160939405
G000007205	-0.0929433557356183	0.0401180933940943
G000007225	-0.028284890006318	0.0161623426367954
G000007265	-0.770767409635859	0.293955076481158
G000007305	-0.238513075914886	0.0989123014235378
G000007325	-0.199716917860841	0.0967617621820106
G000007345	-0.24771193454152	0.106489868605527
G000007365	-0.0372344338419293	0.0186746446026086
G000007385	-0.32158054484165	0.124234412027617
G000007465	-0.504129252137564	0.216233288809368
G000007485	-0.096841429923672	0.04053601953286
G000007525	-0.536761548993699	0.18021590359521
G000007565	-0.733665490768522	0.2567990535205
G000007605	-0.0763750414974123	0.0367739233414081
G000007625	-0.218891027737462	0.117564121868283
G000007645	-0.536442852335148	0.210550708538698
G000007705	-0.957418415870608	0.338231218840828
G000007725	-0.0550903390322011	0.0276762576378586
G000007745	-0.697554434377884	0.27067032596955
G000007765	-0.0556223916800507	0.0256574465415962
G000007785	-0.735197869157918	0.27904053721619
G000007805	-0.58944311056093	0.218715328998167
G000007825	-0.923443352462375	0.343191705541459
G000007845	-0.918868467826053	0.343139004133775
G000007865	-0.142355822558341	0.0453147599354992
G000007905	-0.0543146065028128	0.022837615226205
G000007925	-0.0897208380303367	0.0412229476138596
G000007945	-0.424244202399704	0.171678695206182
G000007985	-0.245157271607014	0.124713935738985
G000008025	-0.151237164774066	0.0798923364318083
G000008045	-0.0447992664565158	0.0217558382015761
G000008165	-0.919115777434377	0.34324003489593
G000008185	-0.217862977038096	0.0989929762808683
G000008265	-0.131638301160657	0.0389586812173375
G000008325	-0.0972281269041579	0.0448929763825252
G000008345	-0.41813973919211	0.136753259707265
G000008385	-0.0980739146912959	0.0531298378567553
G000008465	-0.424354987007709	0.179355840266979
G000008505	-0.92221179373752	0.344728282280867
G000008525	-0.0776660126867033	0.0333553119531761
G000008545	-0.083115772740888	0.0340673726151782
G000008565	-0.47692236907898	0.162528279113566
G000008605	-0.0842534976969347	0.0350896395704454
G000008625	-0.0882893808169971	0.0443994041881681
G000008645	-0.127325393703903	0.0517603205658873
G000008665	-0.0884575652174167	0.032383023978642
G000008685	-0.073355416515267	0.0350008251797044
G000008725	-0.0908669453375619	0.0442866219818722
G000008745	-0.0919110923068229	0.0393756423785065
G000008765	-0.20105406437834	0.0920804143947034
G000008805	-0.620942481440344	0.25755456338458
G000008865	-0.837854281058582	0.287183455848392
G000008885	-0.0131092244663551	0.00734287098020592
G000008925	-0.655052827139355	0.29383562456157
G000009025	-0.157286099419696	0.0580605459723192
G000009065	-0.613822580259087	0.22674707240267
G000009125	-0.490312215769781	0.1905470490436
G000009145	-0.356518610407827	0.158528894615727
G000009185	-0.0600212952377959	0.0288529540280495
G000009205	-0.417649804168937	0.176823484930189
G000009245	-0.252447433933157	0.104170944499889
G000009305	-0.0839988172072015	0.0347632631968843
G000009345	-0.590507534304283	0.220336037499977
G000009365	-0.372967935666479	0.169557243604916
G000009545	-0.736511552029592	0.279389429177097
G000009705	-0.164443715364596	0.0878826609435736
G000009725	-0.1564126919007	0.0744353246076292
G000009745	-1.15377292495158	0.362032342535
G000009765	-0.517654858946474	0.18797137469168
G000009825	-0.45081288373667	0.18690044564395
G000009845	-0.0988715581895854	0.0547067758094477
G000009865	-0.644849834850841	0.241562200918971
G000009905	-0.159526995517264	0.0651477785856343
G000009925	-0.635730830573479	0.231321569111547
G000009945	-0.0576764984690097	0.0283682673947492
G000009965	-0.589564344882588	0.193801957779893
G000009985	-0.340901105521087	0.138264990686777
G000010065	-0.230685834149852	0.107850270265739
G000010085	-0.555257829335324	0.207800803919835
G000010125	-0.569458025459061	0.229345041596236
G000010145	-0.828805575963036	0.296172293192311
G000010165	-0.933775645265337	0.316916756341798
G000010185	-0.33181497352926	0.127980121817265
G000010205	-0.104406257351994	0.0511653740410766
G000010285	-0.310146102924345	0.112536238873375
G000010305	-0.292323862013383	0.102835790413541
G000010325	-0.211306373196979	0.0883956816865517
G000010345	-0.570323761605891	0.238429584958553
G000010405	-0.0492297212741741	0.0220973438285503
G000010425	-0.642169909093852	0.201019925210344
G000010505	-0.270516368944393	0.116917147481882
G000010525	-0.245351324774516	0.107647512221339
G000010565	-0.126184130915258	0.0659631054882053
G000010585	-0.776202630733974	0.278208081834189
G000010605	-0.496543376692021	0.191106845334979
G000010625	-0.30989708063112	0.144838608613719
G000010645	-0.116181298645394	0.0527132016624369
G000010665	-0.185299558722637	0.074899328596257
G000010785	-0.0256619606843795	0.0100825051050671
G000010825	-0.514974343760211	0.188848932214521
G000010985	-0.0744677347449159	0.0286183435339633
G000011005	-0.290871198974759	0.114979557362257
G000011025	-0.55378876170689	0.170872236249942
G000011065	-0.593197667364253	0.215216733196965
G000011105	-0.119373463768401	0.0482520429140008
G000011125	-0.0616348772727244	0.0294953294622836
G000011165	-0.092655816302267	0.0399838822506501
G000011185	-0.0246263400974422	0.00954825894696154
G000011205	-0.0630149164025045	0.0290385168483146
G000011225	-0.118928365083312	0.0521697043776735
G000011245	-0.561205207253822	0.235059504654668
G000011305	-0.709717813988273	0.223416230152706
G000011345	-0.108677474058946	0.0514908474275126
G000011365	-0.289392500871449	0.110216347875873
